,Episodes,Avg_rewards,alpha,gamma,epsilon
5761,57611,256.9,0.6,0.99,0.1
5762,57621,199.9,0.6,0.99,0.1
5763,57631,175.2,0.6,0.99,0.1
5764,57641,205.7,0.6,0.99,0.1
5765,57651,238.8,0.6,0.99,0.1
5766,57661,179.5,0.6,0.99,0.1
5767,57671,195.1,0.6,0.99,0.1
5768,57681,181.8,0.6,0.99,0.1
5769,57691,176.3,0.6,0.99,0.1
5770,57701,199.6,0.6,0.99,0.1
5771,57711,188.9,0.6,0.99,0.1
5772,57721,158.6,0.6,0.99,0.1
5773,57731,254.3,0.6,0.99,0.1
5774,57741,182.8,0.6,0.99,0.1
5775,57751,201.8,0.6,0.99,0.1
5776,57761,181.9,0.6,0.99,0.1
5777,57771,194.2,0.6,0.99,0.1
5778,57781,152.7,0.6,0.99,0.1
5779,57791,226.7,0.6,0.99,0.1
5780,57801,164.6,0.6,0.99,0.1
5781,57811,244.8,0.6,0.99,0.1
5782,57821,278.0,0.6,0.99,0.1
5783,57831,182.4,0.6,0.99,0.1
5784,57841,234.9,0.6,0.99,0.1
5785,57851,135.8,0.6,0.99,0.1
5786,57861,181.8,0.6,0.99,0.1
5787,57871,202.3,0.6,0.99,0.1
5788,57881,158.2,0.6,0.99,0.1
5789,57891,124.4,0.6,0.99,0.1
5790,57901,238.1,0.6,0.99,0.1
5791,57911,150.0,0.6,0.99,0.1
5792,57921,192.9,0.6,0.99,0.1
5793,57931,222.9,0.6,0.99,0.1
5794,57941,164.4,0.6,0.99,0.1
5795,57951,164.1,0.6,0.99,0.1
5796,57961,208.8,0.6,0.99,0.1
5797,57971,157.2,0.6,0.99,0.1
5798,57981,183.4,0.6,0.99,0.1
5799,57991,166.7,0.6,0.99,0.1
5800,58001,288.6,0.6,0.99,0.1
5801,58011,180.3,0.6,0.99,0.1
5802,58021,201.7,0.6,0.99,0.1
5803,58031,157.8,0.6,0.99,0.1
5804,58041,190.1,0.6,0.99,0.1
5805,58051,219.3,0.6,0.99,0.1
5806,58061,163.6,0.6,0.99,0.1
5807,58071,192.9,0.6,0.99,0.1
5808,58081,245.8,0.6,0.99,0.1
5809,58091,194.7,0.6,0.99,0.1
5810,58101,193.1,0.6,0.99,0.1
5811,58111,216.1,0.6,0.99,0.1
5812,58121,244.6,0.6,0.99,0.1
5813,58131,208.1,0.6,0.99,0.1
5814,58141,154.3,0.6,0.99,0.1
5815,58151,251.8,0.6,0.99,0.1
5816,58161,220.5,0.6,0.99,0.1
5817,58171,207.4,0.6,0.99,0.1
5818,58181,234.8,0.6,0.99,0.1
5819,58191,217.2,0.6,0.99,0.1
5820,58201,232.4,0.6,0.99,0.1
5821,58211,213.5,0.6,0.99,0.1
5822,58221,198.6,0.6,0.99,0.1
5823,58231,186.3,0.6,0.99,0.1
5824,58241,136.8,0.6,0.99,0.1
5825,58251,185.3,0.6,0.99,0.1
5826,58261,159.2,0.6,0.99,0.1
5827,58271,213.6,0.6,0.99,0.1
5828,58281,182.5,0.6,0.99,0.1
5829,58291,254.8,0.6,0.99,0.1
5830,58301,245.7,0.6,0.99,0.1
5831,58311,217.4,0.6,0.99,0.1
5832,58321,172.8,0.6,0.99,0.1
5833,58331,212.7,0.6,0.99,0.1
5834,58341,248.0,0.6,0.99,0.1
5835,58351,206.7,0.6,0.99,0.1
5836,58361,173.2,0.6,0.99,0.1
5837,58371,147.6,0.6,0.99,0.1
5838,58381,160.5,0.6,0.99,0.1
5839,58391,180.3,0.6,0.99,0.1
5840,58401,154.8,0.6,0.99,0.1
5841,58411,179.1,0.6,0.99,0.1
5842,58421,185.5,0.6,0.99,0.1
5843,58431,188.8,0.6,0.99,0.1
5844,58441,237.5,0.6,0.99,0.1
5845,58451,188.4,0.6,0.99,0.1
5846,58461,163.7,0.6,0.99,0.1
5847,58471,190.1,0.6,0.99,0.1
5848,58481,232.8,0.6,0.99,0.1
5849,58491,310.5,0.6,0.99,0.1
5850,58501,193.1,0.6,0.99,0.1
5851,58511,251.4,0.6,0.99,0.1
5852,58521,270.2,0.6,0.99,0.1
5853,58531,265.7,0.6,0.99,0.1
5854,58541,152.9,0.6,0.99,0.1
5855,58551,296.7,0.6,0.99,0.1
5856,58561,175.9,0.6,0.99,0.1
5857,58571,179.2,0.6,0.99,0.1
5858,58581,197.7,0.6,0.99,0.1
5859,58591,181.6,0.6,0.99,0.1
5860,58601,172.3,0.6,0.99,0.1
5861,58611,136.1,0.6,0.99,0.1
5862,58621,183.8,0.6,0.99,0.1
5863,58631,124.3,0.6,0.99,0.1
5864,58641,177.0,0.6,0.99,0.1
5865,58651,212.8,0.6,0.99,0.1
5866,58661,177.9,0.6,0.99,0.1
5867,58671,202.6,0.6,0.99,0.1
5868,58681,232.2,0.6,0.99,0.1
5869,58691,155.6,0.6,0.99,0.1
5870,58701,252.7,0.6,0.99,0.1
5871,58711,244.9,0.6,0.99,0.1
5872,58721,201.6,0.6,0.99,0.1
5873,58731,200.3,0.6,0.99,0.1
5874,58741,219.1,0.6,0.99,0.1
5875,58751,183.3,0.6,0.99,0.1
5876,58761,159.5,0.6,0.99,0.1
5877,58771,170.2,0.6,0.99,0.1
5878,58781,218.7,0.6,0.99,0.1
5879,58791,206.0,0.6,0.99,0.1
5880,58801,177.5,0.6,0.99,0.1
5881,58811,209.2,0.6,0.99,0.1
5882,58821,174.8,0.6,0.99,0.1
5883,58831,184.1,0.6,0.99,0.1
5884,58841,150.5,0.6,0.99,0.1
5885,58851,181.3,0.6,0.99,0.1
5886,58861,166.3,0.6,0.99,0.1
5887,58871,214.0,0.6,0.99,0.1
5888,58881,170.0,0.6,0.99,0.1
5889,58891,226.3,0.6,0.99,0.1
5890,58901,236.0,0.6,0.99,0.1
5891,58911,205.8,0.6,0.99,0.1
5892,58921,211.5,0.6,0.99,0.1
5893,58931,172.4,0.6,0.99,0.1
5894,58941,214.5,0.6,0.99,0.1
5895,58951,192.8,0.6,0.99,0.1
5896,58961,211.1,0.6,0.99,0.1
5897,58971,221.2,0.6,0.99,0.1
5898,58981,191.6,0.6,0.99,0.1
5899,58991,183.3,0.6,0.99,0.1
5900,59001,291.8,0.6,0.99,0.1
5901,59011,167.0,0.6,0.99,0.1
5902,59021,245.3,0.6,0.99,0.1
5903,59031,218.1,0.6,0.99,0.1
5904,59041,150.7,0.6,0.99,0.1
5905,59051,303.3,0.6,0.99,0.1
5906,59061,251.3,0.6,0.99,0.1
5907,59071,235.9,0.6,0.99,0.1
5908,59081,227.1,0.6,0.99,0.1
5909,59091,168.9,0.6,0.99,0.1
5910,59101,221.2,0.6,0.99,0.1
5911,59111,149.7,0.6,0.99,0.1
5912,59121,261.9,0.6,0.99,0.1
5913,59131,241.8,0.6,0.99,0.1
5914,59141,198.8,0.6,0.99,0.1
5915,59151,143.5,0.6,0.99,0.1
5916,59161,230.5,0.6,0.99,0.1
5917,59171,191.8,0.6,0.99,0.1
5918,59181,137.9,0.6,0.99,0.1
5919,59191,232.9,0.6,0.99,0.1
5920,59201,204.8,0.6,0.99,0.1
5921,59211,180.9,0.6,0.99,0.1
5922,59221,194.4,0.6,0.99,0.1
5923,59231,239.6,0.6,0.99,0.1
5924,59241,175.4,0.6,0.99,0.1
5925,59251,188.9,0.6,0.99,0.1
5926,59261,177.0,0.6,0.99,0.1
5927,59271,161.7,0.6,0.99,0.1
5928,59281,183.1,0.6,0.99,0.1
5929,59291,149.7,0.6,0.99,0.1
5930,59301,172.3,0.6,0.99,0.1
5931,59311,157.2,0.6,0.99,0.1
5932,59321,168.2,0.6,0.99,0.1
5933,59331,133.4,0.6,0.99,0.1
5934,59341,104.4,0.6,0.99,0.1
5935,59351,182.4,0.6,0.99,0.1
5936,59361,180.2,0.6,0.99,0.1
5937,59371,194.6,0.6,0.99,0.1
5938,59381,190.1,0.6,0.99,0.1
5939,59391,155.2,0.6,0.99,0.1
5940,59401,299.9,0.6,0.99,0.1
5941,59411,223.7,0.6,0.99,0.1
5942,59421,160.7,0.6,0.99,0.1
5943,59431,148.9,0.6,0.99,0.1
5944,59441,189.4,0.6,0.99,0.1
5945,59451,181.1,0.6,0.99,0.1
5946,59461,229.2,0.6,0.99,0.1
5947,59471,226.0,0.6,0.99,0.1
5948,59481,164.9,0.6,0.99,0.1
5949,59491,221.9,0.6,0.99,0.1
5950,59501,186.0,0.6,0.99,0.1
5951,59511,169.0,0.6,0.99,0.1
5952,59521,191.3,0.6,0.99,0.1
5953,59531,221.2,0.6,0.99,0.1
5954,59541,215.9,0.6,0.99,0.1
5955,59551,209.5,0.6,0.99,0.1
5956,59561,186.8,0.6,0.99,0.1
5957,59571,178.5,0.6,0.99,0.1
5958,59581,226.6,0.6,0.99,0.1
5959,59591,104.0,0.6,0.99,0.1
5960,59601,130.1,0.6,0.99,0.1
5961,59611,180.2,0.6,0.99,0.1
5962,59621,153.9,0.6,0.99,0.1
5963,59631,147.6,0.6,0.99,0.1
5964,59641,105.5,0.6,0.99,0.1
5965,59651,147.7,0.6,0.99,0.1
5966,59661,158.2,0.6,0.99,0.1
5967,59671,156.3,0.6,0.99,0.1
5968,59681,184.3,0.6,0.99,0.1
5969,59691,161.1,0.6,0.99,0.1
5970,59701,164.7,0.6,0.99,0.1
5971,59711,206.3,0.6,0.99,0.1
5972,59721,135.1,0.6,0.99,0.1
5973,59731,148.0,0.6,0.99,0.1
5974,59741,168.3,0.6,0.99,0.1
5975,59751,187.8,0.6,0.99,0.1
5976,59761,155.7,0.6,0.99,0.1
5977,59771,202.8,0.6,0.99,0.1
5978,59781,174.9,0.6,0.99,0.1
5979,59791,238.0,0.6,0.99,0.1
5980,59801,225.2,0.6,0.99,0.1
5981,59811,178.4,0.6,0.99,0.1
5982,59821,141.9,0.6,0.99,0.1
5983,59831,179.1,0.6,0.99,0.1
5984,59841,210.3,0.6,0.99,0.1
5985,59851,184.7,0.6,0.99,0.1
5986,59861,147.4,0.6,0.99,0.1
5987,59871,189.2,0.6,0.99,0.1
5988,59881,190.8,0.6,0.99,0.1
5989,59891,211.1,0.6,0.99,0.1
5990,59901,224.3,0.6,0.99,0.1
5991,59911,228.8,0.6,0.99,0.1
5992,59921,179.0,0.6,0.99,0.1
5993,59931,240.2,0.6,0.99,0.1
5994,59941,218.2,0.6,0.99,0.1
5995,59951,180.3,0.6,0.99,0.1
5996,59961,153.8,0.6,0.99,0.1
5997,59971,201.2,0.6,0.99,0.1
5998,59981,165.8,0.6,0.99,0.1
5999,59991,234.0,0.6,0.99,0.1
6000,60001,152.7,0.6,0.99,0.1
6001,60011,141.0,0.6,0.99,0.1
6002,60021,247.9,0.6,0.99,0.1
6003,60031,151.4,0.6,0.99,0.1
6004,60041,229.6,0.6,0.99,0.1
6005,60051,237.9,0.6,0.99,0.1
6006,60061,206.6,0.6,0.99,0.1
6007,60071,196.5,0.6,0.99,0.1
6008,60081,235.0,0.6,0.99,0.1
6009,60091,186.8,0.6,0.99,0.1
6010,60101,177.9,0.6,0.99,0.1
6011,60111,206.2,0.6,0.99,0.1
6012,60121,183.3,0.6,0.99,0.1
6013,60131,186.7,0.6,0.99,0.1
6014,60141,170.9,0.6,0.99,0.1
6015,60151,203.5,0.6,0.99,0.1
6016,60161,240.6,0.6,0.99,0.1
6017,60171,197.6,0.6,0.99,0.1
6018,60181,240.3,0.6,0.99,0.1
6019,60191,193.9,0.6,0.99,0.1
6020,60201,263.1,0.6,0.99,0.1
6021,60211,212.3,0.6,0.99,0.1
6022,60221,204.0,0.6,0.99,0.1
6023,60231,190.8,0.6,0.99,0.1
6024,60241,117.3,0.6,0.99,0.1
6025,60251,218.2,0.6,0.99,0.1
6026,60261,176.0,0.6,0.99,0.1
6027,60271,229.6,0.6,0.99,0.1
6028,60281,262.1,0.6,0.99,0.1
6029,60291,199.6,0.6,0.99,0.1
6030,60301,210.5,0.6,0.99,0.1
6031,60311,233.5,0.6,0.99,0.1
6032,60321,214.0,0.6,0.99,0.1
6033,60331,227.5,0.6,0.99,0.1
6034,60341,208.9,0.6,0.99,0.1
6035,60351,200.0,0.6,0.99,0.1
6036,60361,181.8,0.6,0.99,0.1
6037,60371,247.8,0.6,0.99,0.1
6038,60381,212.4,0.6,0.99,0.1
6039,60391,130.3,0.6,0.99,0.1
6040,60401,207.0,0.6,0.99,0.1
6041,60411,160.2,0.6,0.99,0.1
6042,60421,150.1,0.6,0.99,0.1
6043,60431,190.0,0.6,0.99,0.1
6044,60441,157.1,0.6,0.99,0.1
6045,60451,159.2,0.6,0.99,0.1
6046,60461,156.2,0.6,0.99,0.1
6047,60471,162.1,0.6,0.99,0.1
6048,60481,123.4,0.6,0.99,0.1
6049,60491,143.4,0.6,0.99,0.1
6050,60501,202.2,0.6,0.99,0.1
6051,60511,172.7,0.6,0.99,0.1
6052,60521,204.2,0.6,0.99,0.1
6053,60531,181.3,0.6,0.99,0.1
6054,60541,216.4,0.6,0.99,0.1
6055,60551,257.4,0.6,0.99,0.1
6056,60561,241.5,0.6,0.99,0.1
6057,60571,178.8,0.6,0.99,0.1
6058,60581,214.8,0.6,0.99,0.1
6059,60591,233.4,0.6,0.99,0.1
6060,60601,196.6,0.6,0.99,0.1
6061,60611,157.5,0.6,0.99,0.1
6062,60621,152.3,0.6,0.99,0.1
6063,60631,241.9,0.6,0.99,0.1
6064,60641,214.6,0.6,0.99,0.1
6065,60651,156.4,0.6,0.99,0.1
6066,60661,223.5,0.6,0.99,0.1
6067,60671,263.7,0.6,0.99,0.1
6068,60681,207.2,0.6,0.99,0.1
6069,60691,238.9,0.6,0.99,0.1
6070,60701,226.6,0.6,0.99,0.1
6071,60711,171.5,0.6,0.99,0.1
6072,60721,226.7,0.6,0.99,0.1
6073,60731,200.3,0.6,0.99,0.1
6074,60741,205.5,0.6,0.99,0.1
6075,60751,226.0,0.6,0.99,0.1
6076,60761,254.7,0.6,0.99,0.1
6077,60771,180.1,0.6,0.99,0.1
6078,60781,241.4,0.6,0.99,0.1
6079,60791,192.8,0.6,0.99,0.1
6080,60801,164.5,0.6,0.99,0.1
6081,60811,187.2,0.6,0.99,0.1
6082,60821,138.1,0.6,0.99,0.1
6083,60831,141.0,0.6,0.99,0.1
6084,60841,279.4,0.6,0.99,0.1
6085,60851,220.6,0.6,0.99,0.1
6086,60861,173.9,0.6,0.99,0.1
6087,60871,140.2,0.6,0.99,0.1
6088,60881,235.3,0.6,0.99,0.1
6089,60891,160.4,0.6,0.99,0.1
6090,60901,158.5,0.6,0.99,0.1
6091,60911,197.3,0.6,0.99,0.1
6092,60921,227.0,0.6,0.99,0.1
6093,60931,215.9,0.6,0.99,0.1
6094,60941,174.9,0.6,0.99,0.1
6095,60951,189.6,0.6,0.99,0.1
6096,60961,194.2,0.6,0.99,0.1
6097,60971,207.5,0.6,0.99,0.1
6098,60981,195.9,0.6,0.99,0.1
6099,60991,209.5,0.6,0.99,0.1
6100,61001,163.6,0.6,0.99,0.1
6101,61011,178.6,0.6,0.99,0.1
6102,61021,218.2,0.6,0.99,0.1
6103,61031,214.1,0.6,0.99,0.1
6104,61041,191.5,0.6,0.99,0.1
6105,61051,262.2,0.6,0.99,0.1
6106,61061,172.7,0.6,0.99,0.1
6107,61071,175.2,0.6,0.99,0.1
6108,61081,121.4,0.6,0.99,0.1
6109,61091,151.6,0.6,0.99,0.1
6110,61101,199.1,0.6,0.99,0.1
6111,61111,188.5,0.6,0.99,0.1
6112,61121,222.6,0.6,0.99,0.1
6113,61131,134.7,0.6,0.99,0.1
6114,61141,241.2,0.6,0.99,0.1
6115,61151,226.2,0.6,0.99,0.1
6116,61161,174.5,0.6,0.99,0.1
6117,61171,122.8,0.6,0.99,0.1
6118,61181,161.7,0.6,0.99,0.1
6119,61191,197.0,0.6,0.99,0.1
6120,61201,228.9,0.6,0.99,0.1
6121,61211,250.1,0.6,0.99,0.1
6122,61221,237.7,0.6,0.99,0.1
6123,61231,159.2,0.6,0.99,0.1
6124,61241,201.1,0.6,0.99,0.1
6125,61251,199.6,0.6,0.99,0.1
6126,61261,172.4,0.6,0.99,0.1
6127,61271,196.0,0.6,0.99,0.1
6128,61281,197.5,0.6,0.99,0.1
6129,61291,230.1,0.6,0.99,0.1
6130,61301,215.6,0.6,0.99,0.1
6131,61311,198.0,0.6,0.99,0.1
6132,61321,187.7,0.6,0.99,0.1
6133,61331,178.2,0.6,0.99,0.1
6134,61341,227.1,0.6,0.99,0.1
6135,61351,184.6,0.6,0.99,0.1
6136,61361,255.4,0.6,0.99,0.1
6137,61371,219.2,0.6,0.99,0.1
6138,61381,196.6,0.6,0.99,0.1
6139,61391,187.4,0.6,0.99,0.1
6140,61401,256.6,0.6,0.99,0.1
6141,61411,184.5,0.6,0.99,0.1
6142,61421,194.0,0.6,0.99,0.1
6143,61431,208.2,0.6,0.99,0.1
6144,61441,248.8,0.6,0.99,0.1
6145,61451,198.2,0.6,0.99,0.1
6146,61461,159.1,0.6,0.99,0.1
6147,61471,191.2,0.6,0.99,0.1
6148,61481,241.6,0.6,0.99,0.1
6149,61491,235.3,0.6,0.99,0.1
6150,61501,285.5,0.6,0.99,0.1
6151,61511,174.9,0.6,0.99,0.1
6152,61521,178.0,0.6,0.99,0.1
6153,61531,273.9,0.6,0.99,0.1
6154,61541,187.4,0.6,0.99,0.1
6155,61551,178.9,0.6,0.99,0.1
6156,61561,219.3,0.6,0.99,0.1
6157,61571,173.0,0.6,0.99,0.1
6158,61581,233.9,0.6,0.99,0.1
6159,61591,201.4,0.6,0.99,0.1
6160,61601,185.9,0.6,0.99,0.1
6161,61611,166.9,0.6,0.99,0.1
6162,61621,207.9,0.6,0.99,0.1
6163,61631,184.0,0.6,0.99,0.1
6164,61641,200.0,0.6,0.99,0.1
6165,61651,234.4,0.6,0.99,0.1
6166,61661,176.6,0.6,0.99,0.1
6167,61671,201.7,0.6,0.99,0.1
6168,61681,194.9,0.6,0.99,0.1
6169,61691,260.1,0.6,0.99,0.1
6170,61701,187.7,0.6,0.99,0.1
6171,61711,188.3,0.6,0.99,0.1
6172,61721,226.0,0.6,0.99,0.1
6173,61731,343.6,0.6,0.99,0.1
6174,61741,218.9,0.6,0.99,0.1
6175,61751,219.9,0.6,0.99,0.1
6176,61761,151.9,0.6,0.99,0.1
6177,61771,222.5,0.6,0.99,0.1
6178,61781,177.0,0.6,0.99,0.1
6179,61791,247.3,0.6,0.99,0.1
6180,61801,191.8,0.6,0.99,0.1
6181,61811,167.6,0.6,0.99,0.1
6182,61821,178.5,0.6,0.99,0.1
6183,61831,171.9,0.6,0.99,0.1
6184,61841,243.5,0.6,0.99,0.1
6185,61851,197.5,0.6,0.99,0.1
6186,61861,201.2,0.6,0.99,0.1
6187,61871,216.0,0.6,0.99,0.1
6188,61881,233.5,0.6,0.99,0.1
6189,61891,151.5,0.6,0.99,0.1
6190,61901,155.2,0.6,0.99,0.1
6191,61911,188.4,0.6,0.99,0.1
6192,61921,165.3,0.6,0.99,0.1
6193,61931,232.9,0.6,0.99,0.1
6194,61941,221.3,0.6,0.99,0.1
6195,61951,191.0,0.6,0.99,0.1
6196,61961,182.9,0.6,0.99,0.1
6197,61971,159.9,0.6,0.99,0.1
6198,61981,206.7,0.6,0.99,0.1
6199,61991,205.2,0.6,0.99,0.1
6200,62001,159.4,0.6,0.99,0.1
6201,62011,147.5,0.6,0.99,0.1
6202,62021,216.8,0.6,0.99,0.1
6203,62031,247.3,0.6,0.99,0.1
6204,62041,204.3,0.6,0.99,0.1
6205,62051,250.3,0.6,0.99,0.1
6206,62061,135.1,0.6,0.99,0.1
6207,62071,225.0,0.6,0.99,0.1
6208,62081,203.1,0.6,0.99,0.1
6209,62091,230.0,0.6,0.99,0.1
6210,62101,226.6,0.6,0.99,0.1
6211,62111,176.4,0.6,0.99,0.1
6212,62121,231.5,0.6,0.99,0.1
6213,62131,249.9,0.6,0.99,0.1
6214,62141,163.2,0.6,0.99,0.1
6215,62151,183.4,0.6,0.99,0.1
6216,62161,191.7,0.6,0.99,0.1
6217,62171,264.5,0.6,0.99,0.1
6218,62181,214.3,0.6,0.99,0.1
6219,62191,303.9,0.6,0.99,0.1
6220,62201,224.4,0.6,0.99,0.1
6221,62211,237.4,0.6,0.99,0.1
6222,62221,278.8,0.6,0.99,0.1
6223,62231,251.9,0.6,0.99,0.1
6224,62241,186.8,0.6,0.99,0.1
6225,62251,182.7,0.6,0.99,0.1
6226,62261,228.2,0.6,0.99,0.1
6227,62271,242.3,0.6,0.99,0.1
6228,62281,208.8,0.6,0.99,0.1
6229,62291,222.5,0.6,0.99,0.1
6230,62301,187.5,0.6,0.99,0.1
6231,62311,179.5,0.6,0.99,0.1
6232,62321,186.4,0.6,0.99,0.1
6233,62331,209.2,0.6,0.99,0.1
6234,62341,236.8,0.6,0.99,0.1
6235,62351,194.7,0.6,0.99,0.1
6236,62361,187.0,0.6,0.99,0.1
6237,62371,214.7,0.6,0.99,0.1
6238,62381,198.4,0.6,0.99,0.1
6239,62391,167.0,0.6,0.99,0.1
6240,62401,187.9,0.6,0.99,0.1
6241,62411,187.6,0.6,0.99,0.1
6242,62421,186.2,0.6,0.99,0.1
6243,62431,238.3,0.6,0.99,0.1
6244,62441,226.4,0.6,0.99,0.1
6245,62451,201.7,0.6,0.99,0.1
6246,62461,273.5,0.6,0.99,0.1
6247,62471,193.1,0.6,0.99,0.1
6248,62481,159.5,0.6,0.99,0.1
6249,62491,161.6,0.6,0.99,0.1
6250,62501,156.6,0.6,0.99,0.1
6251,62511,142.6,0.6,0.99,0.1
6252,62521,243.4,0.6,0.99,0.1
6253,62531,172.0,0.6,0.99,0.1
6254,62541,220.1,0.6,0.99,0.1
6255,62551,180.5,0.6,0.99,0.1
6256,62561,250.8,0.6,0.99,0.1
6257,62571,197.5,0.6,0.99,0.1
6258,62581,168.6,0.6,0.99,0.1
6259,62591,245.9,0.6,0.99,0.1
6260,62601,208.3,0.6,0.99,0.1
6261,62611,199.1,0.6,0.99,0.1
6262,62621,283.2,0.6,0.99,0.1
6263,62631,261.4,0.6,0.99,0.1
6264,62641,195.6,0.6,0.99,0.1
6265,62651,216.4,0.6,0.99,0.1
6266,62661,235.5,0.6,0.99,0.1
6267,62671,139.9,0.6,0.99,0.1
6268,62681,189.2,0.6,0.99,0.1
6269,62691,223.2,0.6,0.99,0.1
6270,62701,174.0,0.6,0.99,0.1
6271,62711,240.7,0.6,0.99,0.1
6272,62721,186.3,0.6,0.99,0.1
6273,62731,198.7,0.6,0.99,0.1
6274,62741,174.4,0.6,0.99,0.1
6275,62751,251.2,0.6,0.99,0.1
6276,62761,159.6,0.6,0.99,0.1
6277,62771,295.2,0.6,0.99,0.1
6278,62781,212.4,0.6,0.99,0.1
6279,62791,261.5,0.6,0.99,0.1
6280,62801,218.1,0.6,0.99,0.1
6281,62811,159.6,0.6,0.99,0.1
6282,62821,171.0,0.6,0.99,0.1
6283,62831,208.2,0.6,0.99,0.1
6284,62841,231.4,0.6,0.99,0.1
6285,62851,260.4,0.6,0.99,0.1
6286,62861,193.1,0.6,0.99,0.1
6287,62871,228.7,0.6,0.99,0.1
6288,62881,197.3,0.6,0.99,0.1
6289,62891,238.1,0.6,0.99,0.1
6290,62901,228.9,0.6,0.99,0.1
6291,62911,126.7,0.6,0.99,0.1
6292,62921,210.7,0.6,0.99,0.1
6293,62931,221.9,0.6,0.99,0.1
6294,62941,171.7,0.6,0.99,0.1
6295,62951,234.7,0.6,0.99,0.1
6296,62961,200.0,0.6,0.99,0.1
6297,62971,273.4,0.6,0.99,0.1
6298,62981,275.0,0.6,0.99,0.1
6299,62991,200.2,0.6,0.99,0.1
6300,63001,175.1,0.6,0.99,0.1
6301,63011,207.3,0.6,0.99,0.1
6302,63021,180.0,0.6,0.99,0.1
6303,63031,226.1,0.6,0.99,0.1
6304,63041,269.5,0.6,0.99,0.1
6305,63051,281.8,0.6,0.99,0.1
6306,63061,296.3,0.6,0.99,0.1
6307,63071,195.7,0.6,0.99,0.1
6308,63081,258.9,0.6,0.99,0.1
6309,63091,188.6,0.6,0.99,0.1
6310,63101,194.6,0.6,0.99,0.1
6311,63111,211.2,0.6,0.99,0.1
6312,63121,316.1,0.6,0.99,0.1
6313,63131,299.7,0.6,0.99,0.1
6314,63141,180.2,0.6,0.99,0.1
6315,63151,229.7,0.6,0.99,0.1
6316,63161,232.3,0.6,0.99,0.1
6317,63171,186.5,0.6,0.99,0.1
6318,63181,159.2,0.6,0.99,0.1
6319,63191,163.7,0.6,0.99,0.1
6320,63201,195.1,0.6,0.99,0.1
6321,63211,201.3,0.6,0.99,0.1
6322,63221,239.1,0.6,0.99,0.1
6323,63231,174.2,0.6,0.99,0.1
6324,63241,218.0,0.6,0.99,0.1
6325,63251,203.8,0.6,0.99,0.1
6326,63261,241.2,0.6,0.99,0.1
6327,63271,184.0,0.6,0.99,0.1
6328,63281,206.6,0.6,0.99,0.1
6329,63291,220.9,0.6,0.99,0.1
6330,63301,209.2,0.6,0.99,0.1
6331,63311,167.7,0.6,0.99,0.1
6332,63321,197.7,0.6,0.99,0.1
6333,63331,205.2,0.6,0.99,0.1
6334,63341,355.2,0.6,0.99,0.1
6335,63351,197.7,0.6,0.99,0.1
6336,63361,214.7,0.6,0.99,0.1
6337,63371,177.2,0.6,0.99,0.1
6338,63381,200.2,0.6,0.99,0.1
6339,63391,175.9,0.6,0.99,0.1
6340,63401,250.1,0.6,0.99,0.1
6341,63411,264.5,0.6,0.99,0.1
6342,63421,212.2,0.6,0.99,0.1
6343,63431,144.3,0.6,0.99,0.1
6344,63441,193.3,0.6,0.99,0.1
6345,63451,267.4,0.6,0.99,0.1
6346,63461,233.5,0.6,0.99,0.1
6347,63471,248.9,0.6,0.99,0.1
6348,63481,203.2,0.6,0.99,0.1
6349,63491,213.0,0.6,0.99,0.1
6350,63501,252.5,0.6,0.99,0.1
6351,63511,121.6,0.6,0.99,0.1
6352,63521,184.9,0.6,0.99,0.1
6353,63531,210.5,0.6,0.99,0.1
6354,63541,237.0,0.6,0.99,0.1
6355,63551,203.7,0.6,0.99,0.1
6356,63561,192.0,0.6,0.99,0.1
6357,63571,214.2,0.6,0.99,0.1
6358,63581,202.5,0.6,0.99,0.1
6359,63591,223.0,0.6,0.99,0.1
6360,63601,217.2,0.6,0.99,0.1
6361,63611,290.8,0.6,0.99,0.1
6362,63621,253.0,0.6,0.99,0.1
6363,63631,195.0,0.6,0.99,0.1
6364,63641,228.1,0.6,0.99,0.1
6365,63651,203.6,0.6,0.99,0.1
6366,63661,186.5,0.6,0.99,0.1
6367,63671,260.8,0.6,0.99,0.1
6368,63681,300.1,0.6,0.99,0.1
6369,63691,293.4,0.6,0.99,0.1
6370,63701,184.4,0.6,0.99,0.1
6371,63711,238.2,0.6,0.99,0.1
6372,63721,248.2,0.6,0.99,0.1
6373,63731,206.2,0.6,0.99,0.1
6374,63741,168.0,0.6,0.99,0.1
6375,63751,204.5,0.6,0.99,0.1
6376,63761,180.3,0.6,0.99,0.1
6377,63771,172.3,0.6,0.99,0.1
6378,63781,216.8,0.6,0.99,0.1
6379,63791,218.9,0.6,0.99,0.1
6380,63801,168.6,0.6,0.99,0.1
6381,63811,177.2,0.6,0.99,0.1
6382,63821,202.4,0.6,0.99,0.1
6383,63831,228.4,0.6,0.99,0.1
6384,63841,251.5,0.6,0.99,0.1
6385,63851,174.9,0.6,0.99,0.1
6386,63861,237.5,0.6,0.99,0.1
6387,63871,192.2,0.6,0.99,0.1
6388,63881,212.2,0.6,0.99,0.1
6389,63891,216.4,0.6,0.99,0.1
6390,63901,195.1,0.6,0.99,0.1
6391,63911,172.1,0.6,0.99,0.1
6392,63921,204.7,0.6,0.99,0.1
6393,63931,230.9,0.6,0.99,0.1
6394,63941,153.3,0.6,0.99,0.1
6395,63951,197.9,0.6,0.99,0.1
